addref,city,assembly,body,make,model,year,engine,transmission,fuel,color,registered,mileage,price
7808361,Islamabad,Imported,Hatchback,Daihatsu,Mira,2013,660,Automatic,Petrol,Silver,Islamabad,97000,2200000
7808364,Gujranwala,,Hatchback,Suzuki,Cultus,2021,1000,Manual,Petrol,White,Gujranwala,58000,3200000
7808215,Jauharabad,,SUV,KIA,Sportage,2021,1999,Automatic,Petrol,Black,Punjab,44000,7550000
7808283,Hyderabad,,Sedan,Toyota,Corolla,2022,1800,Automatic,Petrol,White,Sindh,31000,6950000
7808279,Rawalpindi,,Hatchback,Suzuki,Mehran,2016,800,Manual,Petrol,Grey,Islamabad,24000,1250000
7734452,Hafizabad,,Hatchback,KIA,Picanto,2022,998,Automatic,Petrol,Clear White,Punjab,12272,3500000
7808277,Islamabad,,,Toyota,Corolla,2000,1400,Manual,Petrol,Gold,Lahore,10000,2000000
7808221,Karachi,,,Toyota,Corolla,1999,1600,Automatic,Petrol,Black,Karachi,122639,945000
7808223,Karachi,Imported,,Daihatsu,Cuore,2010,950,Manual,Petrol,White,Karachi,35300,900000
7804005,Lahore,,Sedan,Honda,City,2000,1300,Manual,Petrol,Burgundy,Punjab,200000,1000000
7808257,Karachi,,Sedan,Toyota,Corolla,2017,1300,Automatic,Petrol,White,Karachi,50000,3900000
7808245,Islamabad,,Sedan,Honda,Civic,2022,1498,Automatic,Petrol,Teffeta White,Islamabad,26000,8680000
7808260,Faisalabad,,Sedan,Honda,Civic,2020,1800,Automatic,Petrol,White,Lahore,64000,7000000
7808232,Karachi,,Hatchback,Suzuki,Alto,2009,1000,Manual,Petrol,White,Sindh,168890,800000
7808242,Lahore,,Sedan,Honda,Civic,2017,1800,Automatic,Petrol,Lunar Silver Metallic,Punjab,92000,5150000
7808262,Shorkot,,Hatchback,Suzuki,Mehran,1997,800,Manual,Petrol,Solid White,Faisalabad,123,380000
7808231,Karachi,,Sedan,Honda,Civic,2005,1600,Automatic,Petrol,Grey,Karachi,98000,1565000
7808246,Sialkot,,Mini Van,Suzuki,Bolan,2021,800,Manual,Petrol,Solid White,Punjab,32000,1690000
7800005,Rawalpindi,Imported,,Daihatsu,Charade,1997,1000,Manual,Petrol,White,Sindh,199454,200000
7808209,Abbottabad,,,Honda,Civic,2003,1600,Manual,Petrol,Maroon,Punjab,248000,1000000
7808189,Multan,Imported,Hatchback,Toyota,Vitz,2017,100,Automatic,Petrol,Silver,Multan,119000,2800000
7808212,Karachi,,Sedan,Honda,Civic,2013,1800,Automatic,Petrol,Taffeta White,Sindh,80000,3450000
7808199,Wah,,Hatchback,Hyundai,Santro,2006,1000,Manual,Petrol,Silver,Punjab,100000,950000
7808203,Multan,,Hatchback,Suzuki,Cultus,2011,1000,Manual,Petrol,Graphite Grey,Lahore,125000,1200000
7767810,Islamabad,,Sedan,Honda,Civic,2012,1800,Automatic,Petrol,Alabaster Silver,Rawalpindi,247000,3200000
7808268,Karachi,Imported,Mini Van,Daihatsu,Hijet,2013,660,Automatic,Petrol,White,Sindh,104000,1700000
7808213,Nawabshah,,Compact SUV,KIA,Sorento,2022,2400,Automatic,Petrol,Black,Sindh,6000,10000000
7808142,Rawalpindi,Imported,Sedan,Honda,Civic,2002,1600,Manual,Petrol,Grey,Lahore,20,1600000
7808139,Chakwal,,Hatchback,Daihatsu,Cuore,2007,800,Automatic,Petrol,Silver,Sindh,100000,1000000
7808149,Faisalabad,,Sedan,Toyota,Corolla,2015,1800,Automatic,Petrol,White,Faisalabad,113000,3700000
7808155,Sargodha,Imported,,Toyota,Prius,2010,1500,Automatic,Hybrid,Silver,Lahore,145000,3150000
7808157,Rawalpindi,,Hatchback,Suzuki,Alto,2002,1000,Manual,Petrol,Silky Silver,Rawalpindi,20,850000
7808148,Peshawar,Imported,Hatchback,Hyundai,Santro,2004,1000,Manual,Petrol,Grey,Peshawar,45099,810000
7808119,Gujrat,,Sedan,Toyota,Corolla,2003,1300,Manual,Petrol,White,Mirpur A.K.,220677,2000000
7275199,Sialkot,Imported,Hatchback,Suzuki,Wagon,2012,660,Automatic,Petrol,Purple,Lahore,84000,2050000
7808179,Abbottabad,,Sedan,Toyota,Corolla,2007,1300,Manual,Petrol,Super White,Sindh,800000,1650000
7808158,Karachi,,Hatchback,Suzuki,Swift,2018,1300,Manual,Petrol,Solid White,Sindh,65000,2050000
7808105,Karachi,,Sedan,Toyota,Corolla,2012,1300,Manual,Petrol,Super White,Karachi,300000,2200000
7808185,Sargodha,Imported,Hatchback,Daihatsu,Move,2014,660,Automatic,Petrol,Black,Islamabad,94899,2475000
7808166,Karachi,,,Suzuki,Ravi,2007,800,Manual,Petrol,White,Karachi,124000,520000
7808177,Karachi,,Sedan,Changan,Alsvin,2022,1500,Automatic,Petrol,Steller White,Sindh,14000,4150000
7808084,Lahore,,Sedan,Toyota,Corolla,2019,1798,Automatic,Petrol,Super white,Punjab,130000,5700000
6379563,Peshawar,Imported,Sedan,Toyota,Prius,2011,1800,Automatic,Petrol,,Lahore,150000,4950000
7808117,Peshawar,Imported,Hatchback,Toyota,Vitz,2003,1000,Automatic,Petrol,Yellow,Punjab,14000,2000000
7808125,Lahore,,Sedan,Toyota,Corolla,2015,1300,Automatic,Petrol,Attitude Black,Punjab,104000,3625000
7808107,Kasur,,Hatchback,Suzuki,Wagon,,1000,Manual,Petrol,White,Un-Registered,9000,3100000
7808110,Gujrat,Imported,,Toyota,Hilux,2007,3000,Automatic,Diesel,Grey,Islamabad,200000,5600000
7808124,Sargodha,,Sedan,Toyota,Corolla,2014,1300,Manual,Petrol,White,Lahore,135000,2550000
7808112,Karachi,Imported,,Honda,Civic,1994,1600,Manual,Petrol,Black,Sindh,35000,700000
7808132,Karachi,,Sedan,Toyota,Corolla,2017,1600,Automatic,Petrol,Graphite Grey,Sindh,35700,4400000
7808131,Mardan,,Sedan,Toyota,Corolla,1990,1500,Automatic,Petrol,White,Islamabad,150000,1800000
7801202,Hyderabad,,Hatchback,Suzuki,Mehran,2017,796,Manual,Petrol,Sand Beige,Karachi,91000,1100000
7808042,Karachi,,Sedan,Changan,Alsvin,2021,1500,Automatic,Petrol,White,Sindh,28500,4000000
7808045,Lahore,,Sedan,Toyota,Corolla,2011,1300,Manual,Petrol,Black,Lahore,120,2225000
7808047,Hazro,,Hatchback,Suzuki,Alto,2006,1000,Manual,Petrol,White,Islamabad,284200,900000
7807060,Bannu,,Hatchback,Suzuki,Alto,2007,1000,Manual,Petrol,Blue,Sindh,19,800000
7808048,Karachi,Imported,Hatchback,Daihatsu,Mira,2014,660,Automatic,Petrol,Yellow,Sindh,103000,2450000
7808052,Karachi,,Hatchback,Suzuki,Alto,2010,1000,Manual,Petrol,Grey,Karachi,145200,940000
7808054,Karachi,Imported,,Mitsubishi,Lancer,,1300,Manual,Petrol,White,Karachi,85000,275000
7808056,Islamabad,,Hatchback,Suzuki,Wagon,2016,1000,Manual,Petrol,Solid White,Islamabad,79000,2150000
7808058,Sialkot,,Sedan,Toyota,Corolla,2017,1300,Manual,Petrol,Attitude Black,Punjab,86000,4000000
7808060,Islamabad,Imported,Hatchback,Daihatsu,Cuore,2008,800,Automatic,Petrol,Blue,Lahore,90000,1250000
7808072,Multan,,Hatchback,Suzuki,Wagon,2019,1000,Manual,Petrol,Solid White,Punjab,61000,2245000
7808075,Kot,Imported,SUV,Mitsubishi,Pajero,2004,2800,Manual,Diesel,Black,Lahore,200000,4200000
6749043,Okara,,Crossover,Peugeot,2008,2022,1200,Automatic,Petrol,White,Punjab,21000,7099000
7808082,Karachi,,Sedan,Honda,Civic,,1498,Automatic,Petrol,Meteoroid Gray Metalic,Sindh,5000,11000000
7808085,Islamabad,Imported,Hatchback,Honda,N,2014,660,Automatic,Petrol,White,Lahore,100000,2230000
7808090,Islamabad,Imported,,Hyundai,H-100,2002,2600,Manual,Diesel,White,Islamabad,95000,1695000
7598598,Multan,,SUV,Proton,X70,,1500,Automatic,Petrol,Snow White,Multan,2000,8800000
7808028,Faisalabad,Imported,,Mitsubishi,Ek,2013,660,Automatic,Petrol,Pink,Lahore,117500,1740000
7808089,Rajana,,Hatchback,Suzuki,Mehran,2014,800,Manual,Petrol,Grey,Lahore,107000,995000
7808032,Lahore,,Sedan,Honda,City,2013,1300,Manual,Petrol,Silver,Lahore,210000,2435000
7808053,Swabi,,Sedan,Hyundai,Excel,1993,1500,Manual,Petrol,White,Sindh,10000,500000
7808099,Karachi,,,Suzuki,Margalla,1996,1300,Manual,Petrol,Grey,Karachi,39000,380000
7808100,Lahore,,Sedan,Honda,City,2009,1300,Manual,Petrol,Blue,Punjab,150000,2375000
7620488,Mian,,Hatchback,Suzuki,Wagon,2018,1000,Manual,Petrol,Grey,Lahore,74000,2150000
7807906,Lahore,,SUV,KIA,Sportage,2020,2000,Automatic,Petrol,White,Lahore,48000,7350000
7807918,Abbottabad,Imported,,Suzuki,Jimny,2013,660,Automatic,Petrol,Grey,Karachi,128000,2450000
7807916,Faisalabad,,,Suzuki,Liana,2007,1300,Manual,Petrol,Silver,Punjab,150000,1350000
7807157,Lahore,Imported,Hatchback,Honda,N,2014,660,Automatic,Petrol,Silver,Punjab,270000,2500000
7807911,Multan,,Hatchback,Suzuki,Cultus,2021,1000,Manual,Petrol,White,Punjab,59000,3300000
7807904,Mandi,,,Toyota,Corolla,,1600,Automatic,Petrol,White,Gujranwala,175000,450000
7807914,Rawalpindi,,Sedan,Honda,City,2019,1300,Manual,Petrol,Taffeta White,Islamabad,75000,3890000
7807923,Peshawar,,,Toyota,86,,1600,Manual,Petrol,Silver,Jhelum,156442,545000
7807920,Khanpur,,Sedan,Honda,Civic,2013,1800,Automatic,Petrol,Alabaster Silver,Sindh,84000,3150000
7539530,Lahore,,SUV,Hyundai,Tucson,2021,2000,Automatic,Petrol,Grey,Punjab,36000,7600000
7807894,Pano,,Hatchback,Suzuki,Mehran,2017,800,Manual,Petrol,White,Karachi,36000,1030000
7807951,Islamabad,,Hatchback,Suzuki,Cultus,2008,1000,Manual,Petrol,Solid White,Sindh,56200,890000
7136581,Wazirabad,,MPV,Honda,BR-V,,1500,Automatic,Petrol,White,Un-Registered,130,6500000
7807954,Islamabad,Imported,Crossover,DFSK,Glory,2021,1500,Automatic,Petrol,Black,Islamabad,13000,5650000
7807966,Zafarwal,,Hatchback,Suzuki,Cultus,2006,1000,Manual,Petrol,White,Lahore,90000,750000
7807961,Islamabad,Imported,Hatchback,Toyota,Vitz,2010,1000,Automatic,Petrol,Silver,Lahore,160000,2190000
7807955,Lahore,Imported,Micro Van,Suzuki,Every,2014,660,Automatic,Petrol,Grey,Islamabad,160,1600000
7807980,Lahore,,Sedan,Honda,City,2006,1300,Manual,Petrol,Alabaster Silver,Lahore,239841,1775000
7807976,Rawalpindi,Imported,Mini Van,FAW,X-PV,2016,1000,Manual,Petrol,White,Islamabad,140000,1100000
7807992,Sialkot,,Sedan,Toyota,Corolla,2021,1600,Automatic,Petrol,White,Punjab,26000,6500000
7807981,Lahore,,Sedan,Toyota,Corolla,2015,1300,Automatic,Petrol,Silver Metallic,Lahore,124000,3600000
7807999,Lahore,,Hatchback,Suzuki,Alto,2022,660,Manual,Petrol,White,Punjab,13500,2520000
7807898,Islamabad,,Hatchback,Suzuki,Alto,2021,660,Manual,Petrol,Solid White,Islamabad,36000,2455000
7807838,Rawalpindi,Imported,,Subaru,Pleo,2008,660,Automatic,Petrol,White,Islamabad,135000,1400000
7807844,Bahawalpur,Imported,SUV,Toyota,Prado,2005,2700,Automatic,Petrol,Black,Sindh,115000,8500000
7807840,Jauharabad,,Sedan,Toyota,Corolla,2022,1598,Automatic,Petrol,Super White,Punjab,23000,7000000
7808000,Chichawatni,Imported,Sedan,Honda,Civic,2008,1800,Manual,Petrol,Black,Punjab,6500,1950000
7160649,Faisalabad,,Hatchback,Suzuki,Wagon,2019,1000,Manual,Petrol,White,Lahore,61500,2450000
7807846,Rawalakot,,,Toyota,Corolla,,1300,Manual,Petrol,Silver,Lahore,500000,450000
7807899,Islamabad,Imported,Sedan,Mitsubishi,Lancer,2004,1600,Manual,Petrol,White,Sindh,200000,1190000
7807848,Gujranwala,,Mini Van,Changan,Karvaan,2022,1000,Manual,Petrol,White,Punjab,13000,2450000
7807851,Lahore,Imported,Hatchback,Honda,N,2015,660,Automatic,Petrol,Burgundy,Punjab,136000,2550000
7806115,Karachi,,Hatchback,Suzuki,Cultus,2015,1000,Manual,Petrol,Solid White,Karachi,69000,1430000
7807874,Multan,,Sedan,Toyota,Corolla,2012,1300,Manual,Petrol,Black,Bahawalpur,64300,2650000
7425740,Islamabad,,Sedan,Honda,Civic,2013,1800,Manual,Petrol,Alabaster Silver,Islamabad,96000,3600000
7807893,Rawalpindi,,Sedan,Toyota,Corolla,2019,1300,Automatic,Petrol,White,Islamabad,45000,4900000
7807872,Kashmir,Imported,,Toyota,Corolla,,1300,Manual,Petrol,Silver,Lahore,90000,430000
7807882,Karachi,Imported,,Subaru,Pleo,2015,660,Automatic,Petrol,Burgundy,Karachi,82000,2330000
7064091,Lahore,,Hatchback,Suzuki,Cultus,2007,1000,Manual,Petrol,White,Multan,101000,700000
7807791,Karachi,,Sedan,Toyota,Corolla,2021,1798,Automatic,Petrol,Super white,Karachi,11500,7000000
7136725,Lahore,,Sedan,Changan,Alsvin,2022,1500,Automatic,Petrol,White,Punjab,26000,4500000
7807789,Taxila,Imported,Hatchback,Daihatsu,Cuore,2005,800,Automatic,Petrol,Beige,Lahore,254000,950000
7807799,Gujranwala,,Sedan,Toyota,Corolla,2016,1798,Automatic,Petrol,Super white,Lahore,114000,4550000
7807817,Bahawalpur,,Hatchback,Suzuki,Wagon,2022,1000,Manual,Petrol,Silky Silver,Bahawalpur,15000,3200000
7807810,Lahore,,Hatchback,Suzuki,Mehran,2007,800,Manual,Petrol,Snow White Pearl,Lahore,123,610000
7807819,Swabi,,Sedan,Toyota,Corolla,2010,1300,Manual,Petrol,Silver,Lahore,225000,2500000
7807827,Rawalpindi,,Hatchback,Suzuki,Mehran,2005,800,Manual,Petrol,Snow White Pearl,Lahore,75000,650000
7807826,Lahore,Imported,Sedan,Suzuki,Ciaz,2018,1400,Automatic,Petrol,Mineral Gray Metallic,Islamabad,117000,3000000
7807895,Taxila,Imported,,Suzuki,Alto,1994,660,Manual,Petrol,White,Sindh,100000,650000
7807759,Multan,,Hatchback,Suzuki,Mehran,2017,796,Manual,Petrol,Solid White,Lahore,56000,1100000
7807744,Dera,,Hatchback,Suzuki,Mehran,1996,800,Manual,Petrol,Snow White Pearl,Sindh,100000,348000
7807747,Wah,,Hatchback,Suzuki,Alto,2010,1000,Manual,Petrol,Solid White,Lahore,15,1060000
7345641,Lahore,Imported,,Daihatsu,Mira,2007,660,Automatic,Petrol,White,Sindh,100000,1100000
7807758,Jhang,,Sedan,Toyota,Corolla,2006,1300,Manual,Petrol,Super White,Faisalabad,150000,1325000
7807790,Jhelum,Imported,,Daihatsu,Mira,2015,660,Automatic,Petrol,Yellow,Lahore,78000,2600000
7807715,Lahore,Imported,Station Wagon,Honda,Fit,2012,1300,Automatic,Hybrid,Silver,Lahore,111000,3250000
7807743,Lahore,Imported,Hatchback,Mitsubishi,Ek,2015,660,Automatic,Petrol,Blue,Lahore,78000,2165000
7807774,Rahim,,Sedan,Toyota,Yaris,2021,1500,Automatic,Petrol,Silver Metallic,Punjab,50000,4600000
7807771,Lahore,Imported,Crossover,Honda,Vezel,2013,1500,Automatic,Hybrid,Black,Islamabad,82000,5000000
7807760,Kotli,,Hatchback,Suzuki,Mehran,2017,796,Manual,Petrol,Graphite Grey,Punjab,71000,1200000
7807783,Gujranwala,Imported,Hatchback,Toyota,Passo,2018,1000,Automatic,Petrol,Green,Punjab,63000,3350000
7807767,Karachi,,,Toyota,Corolla,,1300,Manual,,Silver,Karachi,150000,340000
7807768,Islamabad,,Sedan,Toyota,Corolla,2021,1598,Automatic,Petrol,Super White,Islamabad,18700,6200000
7807776,Mardan,Imported,Hatchback,Toyota,Vitz,2012,1000,Automatic,Petrol,Blue,Lahore,126000,2730000
7807770,Multan,Imported,Hatchback,Daihatsu,Move,2009,660,Automatic,Petrol,Black,Lahore,150000,1725000
7807706,Sargodha,,Sedan,Honda,Civic,2013,1800,Automatic,Petrol,White,Lahore,166000,3600000
7807707,Gujrat,,Hatchback,Suzuki,Wagon,2017,1000,Manual,Petrol,Gold,Lahore,150000,1750000
7807708,Laliah,Imported,,Chevrolet,Optra,2009,1600,Manual,Petrol,White,Islamabad,170000,1250000
7639088,Mian,,Sedan,Honda,Civic,2009,1800,Automatic,Petrol,Silky Silver,Lahore,100000,2350000
7807701,Lahore,,Sedan,Honda,City,2017,1300,Manual,Petrol,Taffeta White,Punjab,170000,2570000
7807714,Rawalpindi,,Sedan,Honda,Civic,2017,1800,Automatic,Petrol,Taffeta White,Islamabad,130000,4500000
7500354,Faisalabad,,Sedan,Honda,City,2015,1300,Manual,Petrol,Taffeta White,Islamabad,91700,3300000
7807785,Rawalpindi,Imported,Pick Up,FAW,Carrier,2012,1000,Manual,Petrol,Silver,Islamabad,123400,575000
7807618,Karachi,,Sedan,Hyundai,Sonata,2022,2497,Automatic,Petrol,Polar White,Karachi,22000,10700000
7807697,Lahore,,Hatchback,Suzuki,Wagon,2022,1000,Manual,Petrol,Solid White,Lahore,31290,3480000
7802177,Lahore,,Sedan,Changan,Alsvin,2022,1300,Manual,Petrol,Steller White,Islamabad,30900,3650000
7807630,Faisalabad,,Hatchback,Suzuki,Cultus,2020,1000,Manual,Petrol,White,Punjab,54000,2950000
7807613,Lahore,,Hatchback,Suzuki,Alto,2022,660,Automatic,Petrol,Solid White,Punjab,10500,2900000
7804031,Karachi,,Sedan,Honda,Civic,2009,1800,Automatic,Petrol,Black,Karachi,90000,1850000
7807628,Lahore,Imported,,Chevrolet,Exclusive,2005,800,Manual,Petrol,Black,Lahore,137000,750000
7807587,Lahore,,Sedan,Honda,City,2016,1300,Manual,Petrol,White,Islamabad,135000,3100000
7807644,Karachi,,Sedan,Toyota,Corolla,2022,1598,Automatic,Petrol,Super White,Sindh,12000,6000000
7807655,Islamabad,Imported,,Mitsubishi,Lancer,1996,2000,Manual,Petrol,White,Punjab,126000,2650000
7807668,Swabi,,Sedan,Honda,Civic,2003,1600,Automatic,Petrol,Black,Sindh,200000,1400000
7807663,Wah,,Sedan,Honda,Civic,2016,1800,Automatic,Petrol,Crystal Black,Islamabad,80000,4850000
7807649,Lahore,,Sedan,Toyota,Corolla,2012,1300,Manual,Petrol,Black,Lahore,225000,2750000
7807652,Islamabad,,Hatchback,Suzuki,Swift,2017,1300,Manual,Petrol,White,Lahore,115000,2200000
7807667,Rawalpindi,,Sedan,Honda,City,2013,1300,Manual,Petrol,Gold,Islamabad,93000,2630000
7807671,Lahore,Imported,Hatchback,Daihatsu,Mira,2013,660,Automatic,Petrol,Black,Punjab,58000,2190000
7807608,Peshawar,,Compact sedan,Honda,City,2021,1497,Automatic,Petrol,Taffeta White,Un-Registered,18500,5100000
7807687,Gujranwala,Imported,,Mitsubishi,Minica,2018,660,Automatic,Petrol,White,Lahore,50000,1485000
7807597,Karachi,Imported,Sedan,Changan,Alsvin,2021,1500,Automatic,Petrol,Steller White,Karachi,28500,3800000
7802457,Lahore,,Sedan,Toyota,Yaris,2021,1500,Automatic,Petrol,Grey,Punjab,12493,5150000
7384431,Lahore,,Hatchback,Suzuki,Swift,2022,1240,Automatic,Petrol,Mineral Grey,Punjab,17000,4390000
7807512,Lahore,,,Suzuki,Swift,2012,1300,Manual,Petrol,Silver,Punjab,126000,1900000
7807695,Lahore,,Sedan,Honda,Civic,2008,1800,Automatic,Petrol,Silky Silver,Punjab,185000,2150000
7807607,Lahore,,Sedan,Toyota,Corolla,2014,1300,Automatic,Petrol,Grey,Punjab,105000,3495000
7807692,Lahore,,Mini Van,Suzuki,Bolan,2015,800,Manual,Petrol,Green,Lahore,80000,1050000
7636649,Lahore,,,MG,HS,,1500,Automatic,Petrol,Black,Lahore,1600,8250000
7807525,Karachi,Imported,Sedan,Toyota,Corolla,2002,1600,Manual,Petrol,Green,Sindh,68000,850000
7807489,Lahore,,Sedan,Honda,Civic,2016,1800,Automatic,Petrol,Taffeta White,Lahore,130000,3590000
7807502,Karachi,Imported,SUV,Toyota,Prado,2014,2700,Automatic,Petrol,Attitude Black Mica,Karachi,67000,19600000
7807071,Peshawar,,Sedan,Honda,Civic,2001,1600,Automatic,Petrol,Silver,Sialkot,328089,1310000
7806789,Gujranwala,Imported,MPV,Honda,Freed,2018,1500,Automatic,Petrol,Blue,Un-Registered,44359,6100000
7807510,Karachi,Imported,,Nissan,AD,2006,1300,Automatic,Petrol,White,Karachi,180000,1100000
7807518,Rawalpindi,,Hatchback,Suzuki,Alto,2022,660,Manual,Petrol,White,Islamabad,21000,2550000
7807526,Rahim,Imported,Hatchback,Daihatsu,Tanto,2015,660,Automatic,Petrol,Silver,Karachi,115000,1500000
7807527,Rawalpindi,,Sedan,Honda,City,2000,1300,Manual,Petrol,,Islamabad,10000,1050000
7807532,Dina,,Sedan,Toyota,Corolla,2011,1300,Manual,Petrol,Super White,Lahore,180000,2050000
7807561,Karachi,Imported,,Suzuki,Every,2017,660,Automatic,Petrol,Black,Un-Registered,78500,2950000
7192281,Multan,Imported,Sedan,Hyundai,Sonata,2022,2500,Automatic,Petrol,White,Un-Registered,29000,10900000
7807558,Faisalabad,,Sedan,Honda,Civic,2020,1800,Automatic,Petrol,Taffeta White,Lahore,100000,6250000
7807557,Hyderabad,,Hatchback,Suzuki,Cultus,2012,1000,Manual,Petrol,Silky Silver,Karachi,53000,1300000
7807545,Karachi,,Hatchback,Suzuki,Wagon,2020,1000,Manual,Petrol,Solid White,Sindh,43000,2400000
7807480,Balakot,,Sedan,Toyota,Corolla,2016,1300,Manual,Petrol,Black,Rawalpindi,150000,3800000
7807487,Lahore,,Compact sedan,Honda,City,2022,1497,Automatic,Petrol,Taffeta White,Punjab,18000,5450000
7807565,Lahore,Imported,,Toyota,Corolla,1996,3000,Automatic,Diesel,Navy,Islamabad,232148,4500000
7807569,Peshawar,Imported,Sedan,Honda,Civic,2002,1600,Automatic,Petrol,Grey,Peshawar,88000,1350000
7807572,Islamabad,Imported,,Lexus,LS,2002,2000,Automatic,Petrol,White,Karachi,75000,3850000
7807590,Sialkot,,Sedan,Honda,City,2008,1300,Automatic,Petrol,Silver,Sialkot,134144,2500000
7807574,Rawalpindi,,Sedan,Toyota,Yaris,2021,1500,Automatic,Petrol,Super White,Islamabad,17000,5200000
7807595,Lahore,,,Suzuki,Cultus,2010,1000,Manual,Petrol,White,Lahore,88000,1225000
7807447,Lahore,Imported,,Mazda,Flair,2016,660,Automatic,Petrol,Silver,Lahore,94000,2200000
7807425,Abbottabad,Imported,Crossover,Honda,Vezel,2018,1500,Automatic,Hybrid,White,Islamabad,55000,7600000
7637234,Lahore,,Sedan,Honda,City,2018,1300,Manual,Petrol,White,Lahore,67000,3395000
7152258,Karachi,Imported,Hatchback,Daihatsu,Move,2019,660,Automatic,Petrol,Pearl White III,Sindh,51000,3000000
7807471,Muridke,,Sedan,Honda,City,2006,1300,Manual,Petrol,Taffeta White,Punjab,230000,1850000
7807423,Lahore,,Hatchback,Suzuki,FX,,800,Manual,Petrol,Red,Lahore,135524,290000
7802648,Lahore,Imported,,Suzuki,Every,2018,660,Automatic,Petrol,White,Un-Registered,72978,2750000
7807429,Okara,Imported,,Mitsubishi,Minica,2016,660,Automatic,Petrol,White,Lahore,110000,1500000
7807468,Sheikhupura,,Hatchback,Suzuki,Alto,2011,1000,Manual,Petrol,Silver,Lahore,69000,1400000
7807478,Gujranwala,,Compact sedan,Honda,City,2022,1200,Manual,Petrol,Taffeta White,Punjab,11000,4315000
7807470,Karachi,,Sedan,Toyota,Corolla,,1598,Automatic,Petrol,Attitude Black,Un-Registered,30,7100000
7807472,Karachi,Imported,Hatchback,Daihatsu,Mira,2014,660,Automatic,Petrol,Pink,Karachi,88000,2300000
7807464,Karachi,,Hatchback,Suzuki,Cultus,2018,1000,Manual,Petrol,White,Sindh,62500,2170000
7637848,Lahore,,SUV,KIA,Sportage,2021,2000,Automatic,Petrol,White,Islamabad,56000,7775000
7588521,Mian,,Sedan,Toyota,Corolla,2018,1300,Manual,Petrol,White,Lahore,80000,4450000
7807475,Multan,Imported,Hatchback,Toyota,Vitz,2017,1000,Automatic,Petrol,Grey,Multan,119000,2800000
7807403,Lahore,,Sedan,Toyota,Yaris,2022,1300,Manual,Petrol,Black,Punjab,6500,4550000
7807406,Islamabad,,Sedan,Toyota,Corolla,2021,1598,Automatic,Petrol,Super White,Kasur,96000,6375000
7807380,Sialkot,Imported,SUV,Toyota,Prado,2010,2700,Automatic,Petrol,Grey Metallic,Islamabad,115000,15200000
7783590,Sialkot,,Hatchback,Suzuki,Wagon,2018,1000,Manual,Petrol,Solid White,Lahore,141000,1825000
7807395,Faisalabad,,Hatchback,Hyundai,Santro,2004,1000,Manual,Petrol,Silver,Lahore,100000,1020000
7807415,Jhang,,Hatchback,Suzuki,Mehran,2016,800,Manual,Petrol,Grey,Lahore,74000,1100000
7807412,Chakwal,,Hatchback,Suzuki,Mehran,2018,796,Manual,Petrol,Solid White,Islamabad,43000,1335000
7807419,Multan,,Sedan,Honda,Civic,2013,1800,Automatic,Petrol,White,Punjab,101800,3850000
7807420,Lahore,Imported,Micro Van,Suzuki,Every,2017,660,Automatic,Petrol,Silver,Lahore,80000,2450000
7807349,Karachi,,Sedan,Toyota,Corolla,2021,1600,Automatic,Petrol,White,Sindh,15000,5700000
